,id,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,district,condition,yr_built,yr_renovated,zipcode,price,grade
1692,7701990700,4,2.5,3210,18901,2,0,0,2,1993,0,98077,825000,3
1693,8835200800,2,1,930,2600,1,0,0,2,1981,0,98034,281000,1
1694,8902500118,3,2.5,1782,1577,3,0,0,2,2000,0,98125,326000,1
1695,2822079012,3,1.75,1740,46580,1,0,0,3,1980,0,98010,340000,1
1696,9485950060,5,1.75,3690,36036,1,0,0,2,1985,0,98042,440000,2
1697,424069264,4,2.5,2930,18199,2,0,0,2,1998,0,98075,749000,2
1698,3581000340,4,1,1230,8316,1.5,0,0,2,1963,0,98034,340000,1
1699,7625704005,3,2,2000,7000,2,0,0,2,1916,1986,98136,561000,1
1700,1545803240,3,2.25,1520,7930,1,0,0,2,1988,0,98038,270000,1
1701,8080400045,2,1,1040,3600,1,0,0,3,1919,1980,98112,600000,1
1702,8651402920,4,1.5,1120,5427,1,0,0,2,1969,2014,98042,219900,1
1703,3121069036,3,1.75,3020,360241,2,0,0,2,1992,0,98092,617000,2
1704,2540800390,3,2.25,1820,8446,2,0,0,2,1978,0,98034,469000,2
1705,7978800621,3,1,1370,56628,1,0,0,2,1942,0,98003,229000,1
1706,1336300445,4,3,3130,2646,2.5,0,0,4,1906,0,98102,1270000,2
1707,6159400060,3,1.5,1640,8301,1,0,0,2,1958,0,98155,365000,1
1708,9510930350,4,2.5,2650,9301,2,0,0,2,2001,0,98001,429000,2
1709,5535600520,4,2.5,2850,6809,2,0,0,2,2003,0,98019,550000,2
1710,7634800070,3,2.5,1820,16300,1,0,0,3,1955,0,98166,453000,1
1711,8581200350,3,1.5,1180,7000,1,0,0,3,1977,0,98023,187500,1
1712,6190701146,6,2.5,1880,14350,1,0,0,4,1955,0,98133,520500,1
1713,522059299,3,1.75,1280,12776,1,0,0,3,1977,0,98031,300000,1
1714,1513800036,4,3.25,3120,5000,2,0,0,2,2005,0,98115,799000,2
1715,6699930550,3,2.5,2470,4948,2,0,0,2,2003,0,98038,338000,2
1716,9839300875,3,1,1700,4400,1.5,0,0,3,1906,0,98122,800000,2
1717,2493200435,2,2,1180,3200,1,0,1,3,1945,0,98136,360000,1
1718,226039282,6,2.5,2800,10490,1,0,0,2,1968,0,98177,442500,1
1719,1020069017,4,1,1300,1651359,1,0,3,3,1920,0,98022,700000,1
1720,5450900140,5,3,3040,9601,1,0,0,4,1968,0,98040,830000,2
1721,8093800200,3,2.5,1630,11592,2,0,0,2,1987,0,98011,360400,2
1722,3205000310,3,1,1340,9339,1,0,0,4,1960,0,98056,345000,1
1723,7230000350,3,1.75,1830,51836,1,0,0,3,1966,0,98059,300000,1
1724,1066600045,3,1,1240,10800,1,0,0,4,1959,0,98056,350000,1
1725,2822069078,4,2,2500,36900,1,0,0,2,1972,0,98038,368000,1
1726,8731900340,3,1.75,1760,7482,1,0,0,3,1966,0,98023,264000,2
1727,5088500310,3,2.25,2660,16677,1,0,0,2,1990,0,98038,435000,2
1728,1823059205,3,1.5,2060,15837,1.5,0,0,2,1903,0,98055,200000,1
1729,225039082,5,2.5,2540,3832,2,0,0,4,1929,0,98117,620000,2
1730,5021900140,5,4.25,4830,11466,2,0,0,2,2014,0,98040,1680000,3
1731,7883603750,3,1.75,1400,6000,1,0,0,3,1919,0,98108,337000,1
1732,8081500060,4,3.25,4280,20296,2,0,0,3,1984,0,98004,1930000,3
1733,8099900260,4,2.5,2230,10414,1,0,0,4,1974,0,98075,544500,1
1734,913000340,1,1,680,1638,1,0,4,0,1910,1992,98116,252000,1
1735,2115200160,4,2.5,2340,3784,2,0,0,2,2008,0,98106,445000,2
1736,5095600310,3,2.25,2070,14196,2,0,0,2,1989,0,98059,379500,1
1737,5402100045,4,2,1910,4225,1,0,0,3,1919,0,98001,189950,1
1738,2258500049,3,1,950,4250,1.5,0,0,4,1948,0,98122,469000,1
1739,626100023,5,2.75,2910,53898,1,0,0,4,1979,0,98077,600000,1
1740,4309720160,3,2.5,2930,33981,2,0,2,2,2000,0,98059,785000,2
1741,1843100070,4,2.75,2610,8967,2,0,0,3,1990,0,98042,372000,2
1742,4307350520,5,3,3880,7180,2,0,0,2,2004,0,98056,445000,1
1743,5561401260,4,2.25,3320,53392,2,0,0,3,1986,0,98027,508000,2
1744,2883200966,5,1.5,1940,4800,2,0,0,2,1905,0,98103,780000,2
1745,7214800240,4,2.25,2510,9800,2,0,0,2,1978,0,98072,541100,2
1746,3629920860,4,2.5,2660,5608,2,0,0,2,2003,0,98029,729000,2
1747,1320069179,3,2,1710,134489,1,0,2,4,1952,0,98022,397000,1
1748,9424400200,2,1,1320,4520,1,0,1,2,1912,1971,98116,451555,1
1749,3500100189,2,1,960,8153,1,0,0,2,1947,0,98155,300000,1
1750,2787720140,3,2.5,1790,11542,1,0,0,4,1969,0,98059,416000,1
1751,3856904740,2,1,950,3060,1,0,0,2,1925,0,98105,490000,1
1752,254000445,6,3.75,2940,5054,2,0,0,2,1942,2003,98146,480000,1
1753,6821101837,2,2,930,1662,1,0,0,2,2002,0,98199,368000,1
1754,5608000700,3,2.5,4570,10615,2,0,0,2,1991,0,98027,1040000,3
1755,7784400060,3,2.5,2370,9000,1,0,3,3,1952,0,98146,545000,2
1756,3295610350,5,2.75,3430,15119,2,0,0,2,1998,0,98075,850000,3
1757,3260570260,4,3.5,3540,4750,2,0,0,2,2003,0,98055,550000,3
1758,1592000260,3,2.25,2240,9314,2,0,0,2,1984,0,98074,600000,2
1759,8670000060,4,2.5,2710,12138,1,0,0,2,1968,0,98155,535000,2
1760,8113600004,3,2.5,2660,4975,2,0,0,2,2014,0,98118,599950,2
1761,235000075,5,2.75,2540,5022,1,0,0,3,1955,0,98108,531000,2
1762,1951700700,4,2.25,2210,7665,2,0,0,3,1968,0,98006,530000,2
1763,1832100030,4,4,3570,8250,2,0,0,2,2015,0,98040,597326,3
1764,8565000030,4,2.5,3450,33460,2,0,0,2,1997,0,98077,805000,2
1765,2473350710,4,1.75,2330,8364,1,0,0,3,1968,0,98058,390000,2
1766,9521101221,4,2,1690,3250,1.5,0,0,2,1901,0,98103,487250,1
1767,6152900273,3,1.5,1030,8414,1,0,0,3,1967,0,98155,301000,1
1768,2721600125,5,2.75,2560,5618,1.5,0,2,2,1923,0,98109,1180000,2
1769,1180002378,4,2.5,1950,3000,2,0,0,2,2002,0,98178,299000,1
1770,625059051,4,2.25,4370,22863,2.5,0,3,3,1907,1994,98033,2350000,3
1771,2113700060,4,2.5,2350,3904,2.5,0,0,2,1999,0,98106,400000,1
1772,7016100570,4,2.5,3160,7210,1,0,0,3,1969,0,98034,467500,1
1773,2944500710,4,2.5,2430,9103,2,0,0,2,1990,0,98023,305000,2
1774,1549500370,3,1,1340,306848,1,0,0,2,1953,0,98019,210000,0
1775,7211340030,3,1,1010,10168,1,0,0,2,1979,0,98014,300000,1
1776,2473480520,3,2.25,1770,8755,1,0,0,2,1981,0,98058,327500,2
1777,1722059326,3,2,1210,7136,1,0,0,2,2003,0,98031,269000,1
1778,9414100030,4,3.25,3330,17533,1,0,2,2,1969,0,98033,975000,2
1779,8911000030,3,1,1240,5400,1,0,0,3,1940,0,98133,355000,1
1780,2264500890,3,1,1250,4620,1.5,0,0,3,1900,0,98103,712000,1
1781,2481630200,4,2.5,2960,41656,2,0,0,2,1985,0,98072,883000,3
1782,7299500200,2,1,840,12252,1,0,0,2,1994,0,98010,190000,1
1783,8598900125,3,1.75,1530,8028,1,0,0,2,1967,0,98177,443000,1
1784,7504010560,4,3,3750,11025,2,0,0,2,1976,0,98074,920000,3
1785,8732130140,4,2.25,2150,8250,1,0,0,3,1978,0,98023,285000,1
1786,2492200335,4,3.25,1560,4080,1,0,0,2,1916,0,98126,901000,1
1787,2770606602,3,1.75,2040,5775,1,0,0,2,1958,0,98199,552500,1
1788,7211400990,2,1,860,5000,1,0,0,2,1915,1945,98146,256000,1
1789,7148700160,3,1.5,1720,7119,1.5,0,0,3,1952,0,98155,341000,1
1790,984220370,4,2.25,2090,8941,2,0,0,2,1975,0,98058,279000,1
1791,2600000510,4,2.25,2130,10650,2,0,0,3,1977,0,98006,686000,2
1792,7123400045,2,2.25,1300,11867,1.5,0,0,3,1975,0,98010,225000,1
1793,3751602329,2,1.75,1220,15600,1,0,0,2,1972,0,98001,215500,1
1794,6819100310,4,3,2420,4800,1.5,0,0,2,1919,0,98119,950000,1
1795,2925079012,4,2.5,2940,156988,2,0,2,2,1996,0,98014,503000,2
1796,7202430060,3,2.5,2610,7567,2,0,0,2,1997,0,98052,780000,2
1797,185000118,4,2,1880,7500,1,0,0,4,1946,0,98178,212000,1
1798,1139000685,4,2.75,2330,6703,1.5,0,0,2,1983,0,98177,580000,1
1799,5312100060,4,2.5,2200,3141,2,0,0,2,1994,0,98144,465000,1
1800,3356404330,4,2,1720,7560,1,0,0,2,1959,0,98001,206000,1
1801,7805460030,3,2.5,2250,10171,2,0,0,2,1987,0,98006,615000,2
1802,1705400055,4,1,1640,6305,1.5,0,0,4,1907,0,98118,519000,1
1803,3303980520,4,3.25,4130,11444,2,0,0,2,2001,0,98059,1140000,3
1804,2538410140,5,2.5,2600,3839,2,0,0,2,2005,0,98058,330000,1
1805,3810000860,4,1.5,1920,7973,1,0,0,2,1955,0,98178,240000,2
1806,8079100370,3,2,2060,7000,1,0,0,3,1988,0,98029,574000,2
1807,2025770560,4,4.25,5710,24663,2,0,0,2,2007,0,98092,930000,3
1808,225069017,4,3,2720,183823,2,0,0,2,1975,2007,98053,850000,2
1809,1138010510,3,1.5,1490,7275,1,0,0,2,1974,0,98034,415000,1
1810,4358700135,3,2.5,2360,9005,1,0,0,4,1929,0,98133,480000,1
1811,4327100045,5,1,1940,8875,1,0,0,2,1957,0,98188,300000,1
1812,6804600550,4,2.25,2570,9503,2,0,0,2,1980,0,98011,439000,2
1813,5634500251,3,1,1160,36831,1,0,0,2,1938,0,98028,450000,1
1814,3125079062,3,2.5,2660,206480,1,0,0,2,1989,0,98024,589000,2
1815,3629920140,3,2.25,1260,3000,2,0,0,2,2003,0,98029,477000,1
1816,6844703410,4,2.25,1780,6120,1,0,0,2,1951,0,98115,587500,2
1817,1337300070,4,2.25,3180,6105,2,0,0,2,1905,0,98112,1320000,3
1818,9290900160,4,2.5,3380,27589,2,0,0,2,1966,0,98004,1430000,3
1819,2251500270,4,2.25,2690,15000,2,0,0,2,1978,0,98074,540111,2
1820,414100295,2,1,1180,6552,1,0,0,3,1949,0,98133,275000,1
1821,1771110640,3,1,1660,11783,1,0,0,3,1978,0,98077,367500,1
1822,808300550,4,2.5,2260,6300,2,0,0,2,2001,0,98019,453250,1
1823,4322500055,5,1.75,1910,5428,1,0,0,2,1954,0,98136,607000,2
1824,3810000565,4,2,2430,8960,1,0,0,2,1960,0,98178,255000,1
1825,461002025,2,2,1300,2500,1,0,0,3,1926,0,98117,501000,1
1826,8559900140,3,1,1060,4650,1,0,0,2,1950,0,98116,450000,1
1827,8899210320,3,2.25,2200,8000,2,0,0,2,1981,0,98055,360000,2
1828,952002765,4,1.75,1720,3050,1.5,0,0,4,1929,0,98116,460000,1
1829,7101100055,3,1.75,2360,8290,1,0,0,3,1950,0,98115,753000,1
1830,3013300510,2,1,820,4234,1,0,1,2,1951,0,98136,389950,1
1831,1623300765,2,1,1030,4400,1,0,0,2,1924,0,98117,469000,1
1832,9322800260,4,1.75,2030,5688,2,0,4,3,1939,0,98146,550000,2
1833,6141600140,5,3.5,2700,11675,1.5,0,2,3,1948,0,98133,565000,1
1834,9315300260,2,1.75,1100,7600,1,0,0,2,1980,0,98198,189650,1
1835,7015200335,4,3.25,3620,5131,2,0,3,3,1927,0,98119,1530000,3
1836,1545806510,3,1.75,1340,8000,1,0,0,2,1980,0,98038,260000,1
1837,8643200055,3,1.75,1790,12000,1,0,0,2,1960,0,98198,243000,1
1838,7855000550,4,2.5,3830,13800,1,0,4,3,1969,0,98006,1100000,2
1839,1313500070,3,1.5,1580,7200,1,0,0,3,1976,0,98092,249000,1
1840,290000055,2,1,2020,7200,1,0,3,3,1947,0,98146,720000,1
1841,4139460200,4,2.5,3330,9557,2,0,0,2,1995,0,98006,905000,3
1842,3931900295,4,2.5,2610,3500,1.5,0,0,4,1927,0,98115,824500,1
1843,7365600070,4,2.75,2610,8760,1,0,0,3,1978,0,98040,762500,2
1844,9274200320,3,2.5,1740,1280,3,0,2,2,2008,0,98116,580000,2
1845,8856920260,3,2,1840,8580,1,0,0,2,1990,0,98058,380000,2
1846,4083306175,3,1.75,1080,3200,1,0,0,3,1926,0,98103,805000,1
1847,7588700204,4,1.75,1240,4532,1.5,0,0,3,1944,0,98117,520000,1
1848,3271800295,5,4.5,5620,5800,3,0,3,2,1999,0,98199,1570000,3
1849,6052400575,2,1,1170,8925,1,0,2,2,1911,0,98198,175000,1
1850,7861300140,4,2.25,1760,9602,2,0,0,2,1987,0,98058,353500,1
1851,6117501176,4,2.5,2230,26989,1,0,1,3,1962,0,98166,500000,2
1852,2592400140,3,1.75,1520,7350,1,0,0,3,1972,0,98034,386500,1
1853,7135300046,2,1,1450,4750,1,0,0,2,1950,0,98118,210000,1
1854,8665900295,3,2.5,1600,6510,1,0,0,2,1983,0,98155,439500,1
1855,6699000810,5,2.5,3220,5751,2,0,0,2,2002,0,98042,315000,2
1856,5104510240,4,2.5,1830,8601,2,0,0,2,2003,0,98038,339000,1
1857,7856700990,4,2.25,2200,9163,1,0,0,3,1971,0,98006,655000,2
1858,8682300640,2,2.5,2170,8678,1,0,0,2,2008,0,98053,740000,2
1859,6918700320,5,2.5,1900,7843,2,0,0,4,1966,0,98008,685000,1
1860,9560700055,5,2.5,2960,9877,1,0,0,3,1960,0,98005,550000,1
1861,3013300055,2,1.75,1710,4234,2,0,0,2,1920,1979,98136,405000,1
1862,9201000320,4,2.25,2620,17366,1,0,3,2,1984,0,98075,765000,2
1863,9151600695,3,2,2140,3600,2,0,0,2,1911,1997,98116,625000,2
1864,2143700830,4,2.5,2100,19680,1.5,0,0,2,1914,0,98055,207000,1
1865,2143700830,4,2.5,2100,19680,1.5,0,0,2,1914,0,98055,370000,1
1866,2591020140,3,2.5,1460,4961,1,0,0,3,1988,0,98033,475000,2
1867,6414600262,2,2.25,990,8250,1,0,0,2,1955,0,98133,365000,1
1868,1387301360,4,2.25,2190,6800,1,0,0,4,1969,0,98011,411800,1
1869,5561400260,5,3.5,3990,42436,2,0,0,2,2002,0,98027,668000,2
1870,7942601805,3,2.5,2340,3630,2,0,0,2,1998,0,98122,618000,2
1871,1887500045,4,2,2460,5921,1,0,0,3,1948,0,98002,247500,1
1872,5505700055,5,3,2080,6150,1,0,0,2,1950,0,98116,345000,1
1873,3886902505,3,2,1700,8400,2,0,2,2,1927,0,98033,616300,1
1874,6703100135,3,1.5,1330,6768,1,0,0,3,1952,0,98155,348000,1
1875,1552520070,3,2.5,1630,10762,1,0,0,2,1994,0,98011,425000,1
1876,8163300320,5,2.75,2920,11880,1,0,0,4,1968,0,98027,850000,2
1877,1853081000,5,2.75,2830,6137,2,0,0,2,2010,0,98074,820000,2
1878,4403600240,4,2.25,3190,52953,2,0,0,3,1980,0,98075,832000,3
1879,3885803625,3,1.75,1490,3840,2,0,0,2,1984,2014,98033,835000,2
1880,869700370,3,2.5,1630,3425,2,0,0,2,1999,0,98059,350000,2
1881,4307301160,4,2.5,2280,4096,2,0,0,2,2003,0,98056,349000,1
1882,2402100575,6,3.75,3010,4360,2,0,0,2,2014,0,98103,1130000,2
1883,4307350990,3,2.5,1590,3480,2,0,0,2,2004,0,98056,320000,1
1884,2873000260,3,1,1250,7210,1,0,0,3,1968,0,98031,150000,1
1885,795001600,3,1,1710,10190,1,0,0,2,1949,0,98168,340000,1
1886,98030140,4,4,3280,8448,2,0,0,2,2007,0,98075,785500,3
1887,5409800140,4,2.5,3362,8601,2,0,0,2,2004,0,98003,410500,2
1888,9253900354,3,2.5,2200,11000,2,0,2,2,1978,0,98008,580000,2
1889,3319500922,2,1.5,830,920,2,0,0,2,2005,0,98144,345000,1
1890,3404700041,3,2.25,2160,37000,1.5,0,0,3,1933,0,98052,550000,1
1891,2314300200,4,3,2580,7299,2,0,0,2,1998,0,98058,449500,2
1892,9265700045,3,1,2150,7007,1,0,0,2,1954,0,98177,300000,1
1893,3528000260,4,2.5,3510,28052,2,0,0,2,1988,0,98053,915000,3
1894,3066120030,4,3.75,3810,9916,2,0,0,2,1989,0,98040,1580000,3
1895,4278900055,4,2.75,2020,2750,1,0,0,2,1917,2014,98122,599000,2
1896,9512000140,4,2.5,2120,10202,1,0,0,3,1960,0,98005,755000,1
1897,6381500505,3,1,1250,7157,1,0,0,2,1944,2010,98125,400000,1
1898,1697000400,3,1,980,9115,1,0,0,2,1968,0,98198,133000,1
1899,2548100140,4,1.5,1250,8400,1,0,0,2,1951,0,98155,330000,1
1900,7225000140,4,1,1100,5000,1.5,0,0,4,1904,0,98055,330000,1
1901,2126049032,3,1.75,1330,9417,1,0,0,4,1936,0,98125,375000,1
1902,3876300890,4,2.75,2560,8956,1,0,0,3,1968,0,98034,485000,1
1903,7715800710,4,2.5,1850,11250,1.5,0,0,2,1981,0,98074,470000,1
1904,2397101200,4,3,2790,3600,2,0,0,2,1905,2013,98119,1050000,2
1905,5100401160,4,1,1660,4704,1.5,0,0,2,1930,0,98115,548800,1
1906,2741100800,2,1,1080,2674,1,0,0,3,1919,0,98108,315000,1
1907,34001160,3,2,3030,9374,1,0,1,3,1959,0,98136,590000,1
1908,5637200200,4,2.5,2380,12067,2,0,0,2,2002,0,98059,439950,1
1909,3410600335,3,1.75,2250,26337,1,0,0,2,1980,0,98092,325000,2
1910,8024201370,2,1,880,5111,1,0,0,2,1931,0,98115,400000,1
1911,3066410800,4,2.5,2770,10051,2,0,0,2,1987,0,98074,685000,3
1912,5306100240,3,2,1340,10200,1.5,0,0,2,1953,0,98133,339950,1
1913,9334800140,3,1.75,1660,8160,1,0,0,3,1951,0,98166,315000,1
1914,7203101260,3,2.5,1710,3795,2,0,0,2,2009,0,98053,411753,1
1915,7577700070,2,1.75,1620,4879,1,0,0,2,1924,2011,98116,577000,1
1916,6072100140,3,1.75,1530,8829,1,0,0,4,1972,0,98006,500000,2
1917,3874000240,3,2,1440,10111,1,0,0,2,1963,0,98001,210000,1
1918,6151800135,4,1.75,2020,16120,1,0,0,2,1969,0,98010,640000,1
1919,1826049225,4,2.25,1870,8663,1,0,0,4,1949,0,98133,460000,1
1920,8150100240,2,1,620,4760,1,0,0,2,1941,0,98126,265000,1
1921,5152960710,5,5,5774,31675,1,0,2,2,1984,0,98003,740000,3
1922,4027701275,3,1,1240,6195,1,0,0,2,1948,0,98028,230000,1
1923,1545807990,3,1.75,1890,10661,1,0,0,4,1978,0,98038,315000,1
1924,1726069179,3,1.75,2410,51763,1,0,0,3,1981,0,98077,432000,2
1925,3905100070,3,2.5,1530,3984,2,0,0,2,1995,0,98029,467000,2
1926,7316400070,5,3.75,2800,9900,1,0,0,2,1964,0,98023,255000,1
1927,2113700335,3,1.75,1460,6360,1,0,2,2,1979,0,98106,316500,1
1928,3972900160,4,2,1580,6250,1,0,0,2,1977,0,98155,190000,1
1929,2767603215,3,2,1450,2400,1.5,0,0,2,1900,2003,98107,490000,2
1930,3664500041,4,1.75,1990,23200,1,0,0,3,1976,0,98059,378000,1
1931,5379804150,6,4,4470,17877,3,0,3,2,2013,0,98188,598800,2
1932,9188200570,5,3,1980,3868,1,0,0,2,1990,0,98118,333800,1
1933,3905010140,4,2.5,2920,9904,2,0,0,3,1990,0,98029,690000,2
1934,5141000685,4,1.75,1660,6200,1,0,0,3,1948,0,98108,320000,1
1935,6738700320,4,3.5,3190,6000,1.5,0,3,3,1912,0,98144,1250000,2
1936,1246700152,3,1.5,1560,9600,1,0,0,3,1961,0,98033,335000,1
1937,2926069062,3,2.5,3050,33920,1,0,0,2,2004,0,98052,840000,2
1938,6114400136,4,2.75,3030,21780,2,0,0,2,1986,0,98166,608250,2
1939,6127010800,3,2.5,2260,4165,2,0,0,2,2005,0,98075,550000,1
1940,4222000320,3,1,1260,7920,1,0,0,2,1966,0,98003,240000,1
1941,2600010070,3,2.25,3370,11757,2,0,2,3,1980,0,98006,998000,2
1942,3826500570,3,1.75,1490,8000,1,0,0,2,1978,0,98030,275000,2
1943,8159620160,3,2.5,1570,9292,1,0,0,2,1977,0,98001,284200,1
1944,1118001805,4,3.75,4490,7623,2,0,0,3,1941,0,98112,1720000,3
1945,3398800055,4,3.75,4090,24825,2,0,0,3,1926,0,98102,2400000,3
1946,3528000510,5,2.5,4150,96574,2,0,0,2,1988,0,98053,930800,3
1947,627300105,4,3,2900,10400,1,0,3,4,1959,0,98008,930000,2
1948,3279000070,4,1.5,1430,8775,1,0,0,2,1979,0,98023,215000,1
1949,1922039062,2,1.5,1008,26487,1,1,4,3,1943,2002,98070,480000,1
1950,312000135,2,1.75,1480,5120,1,0,0,3,1951,0,98116,483945,1
1951,6054650510,3,1.75,1240,8050,1,0,0,3,1978,0,98074,347000,1
1952,3279000240,3,2,1370,9760,1,0,0,3,1979,0,98023,232500,1
1953,1402000070,4,2.25,1770,33132,1,0,0,3,1965,0,98058,390000,2
1954,1562200240,3,2.25,2160,15360,1,0,0,2,1965,2000,98007,550000,2
1955,3904921070,4,2.5,2340,8971,2,0,0,2,1987,0,98029,590000,2
1956,4045500510,1,1,960,40946,1,0,0,4,1945,0,98014,420850,0
1957,8849300160,4,2.5,2280,8190,1,0,3,2,1983,0,98188,345000,1
1958,4123810140,3,2,1970,7000,1,0,0,2,1986,0,98038,429800,2
1959,2473251170,4,1.75,1530,17664,1.5,0,0,2,1968,0,98058,302000,1
1960,6430500186,4,1.5,1790,3952,1.5,0,0,3,1932,0,98103,800000,2
1961,4136950140,3,2.5,1700,6000,2,0,0,2,1997,0,98092,250000,2
1962,1370802650,3,2,2660,4500,1,0,0,3,1922,0,98199,605000,1
1963,1721069036,3,1.75,1950,52256,1,0,0,3,1985,0,98042,412000,2
1964,8637100370,3,2,1340,5670,2,0,0,2,1994,0,98055,252000,1
1965,8952900260,3,1,1130,12500,1.5,0,0,2,1954,0,98118,375000,1
1966,1972202080,2,1.75,1950,2719,1,0,0,4,1919,0,98103,725000,1
1967,9476200350,5,3.5,3790,8200,1,0,1,2,2001,0,98056,471750,2
1968,1523069204,4,2.25,2020,85813,2,0,0,2,1995,0,98027,490000,1
1969,2856100125,2,1,800,5100,1,0,0,2,1945,0,98117,439000,1
1970,2968800626,4,2,1770,8890,1,0,0,4,1949,0,98166,355000,1
1971,2129700320,1,0.75,940,87120,1,0,0,2,1944,0,98019,250000,1
1972,8965500320,4,2.25,2260,16188,1,0,0,2,1984,0,98006,780000,3
1973,952005224,2,1,890,3271,1,0,0,3,1918,0,98116,409000,1
1974,4443801160,2,1,860,3880,1,0,0,3,1916,0,98117,420000,1
1975,5101404170,1,0.75,680,9600,1,0,0,2,1947,0,98115,200000,0
1976,1241500350,2,1.5,2130,35679,1,0,0,3,1963,0,98033,830000,1
1977,4379400560,3,2.5,2390,4555,2,0,0,2,2006,0,98074,695000,2
1978,629810350,4,2.75,3488,9614,2,0,0,2,1998,0,98074,815000,3
1979,5466400550,3,1.75,1260,6223,1,0,0,2,1983,0,98042,210000,1
1980,3619600132,3,1.75,2940,6000,1,0,2,3,1957,0,98177,635000,2
1981,4113800550,4,2.5,2440,7322,2,0,0,2,1991,0,98056,562500,2
1982,7298020240,4,2.5,2600,11951,2,0,0,2,1988,0,98023,402500,3
1983,434000030,3,2,2080,7020,1,0,0,3,1951,0,98115,555000,1
1984,1138000830,3,2.25,1990,7173,1,0,0,2,1972,0,98034,310000,1
1985,8568000070,4,2.5,2840,18001,2,0,0,2,1994,0,98019,500000,2
1986,8822901200,6,3,2630,8800,1,0,0,2,1959,0,98125,430000,1
1987,1118002090,3,4.25,2820,7200,2,0,0,3,1930,0,98112,1600000,3
1988,3856901525,4,1,1560,4080,1.5,0,0,2,1923,0,98103,627500,1
1989,1180500070,4,2.5,2330,7050,2,0,0,2,1998,0,98178,335000,2
1990,7856560320,4,2.25,3320,20100,1,0,0,3,1981,0,98006,962000,2
1991,5103900045,3,1.75,1730,14270,1,0,0,2,1959,0,98065,299000,1
1992,8562890370,4,2.5,3110,5868,2,0,0,2,2001,0,98042,399950,2
1993,8807600340,3,1,1230,9660,1,0,0,2,1968,0,98053,322000,1
1994,993002325,2,1.5,950,4625,1,0,0,3,1949,0,98103,430000,1
1995,1022059082,3,1.75,1890,13860,1,0,0,4,1966,0,98042,307000,1
1996,179000350,3,1.5,1010,5000,1,0,0,2,1943,0,98178,194000,1
1997,3915500045,3,1,1010,8581,1,0,0,3,1920,0,98002,180000,1
1998,3578400030,4,2.25,2340,13383,1,0,0,2,1983,0,98074,465000,2
1999,9346700320,4,2.5,2460,9296,2,0,0,2,1978,0,98007,722500,2
2000,3856901715,2,1,1010,3400,1,0,0,2,1921,0,98103,470450,1
2001,8700120520,3,2.5,1650,6000,2,0,0,2,1990,0,98030,280000,1
2002,7335400400,4,2,1440,6702,1,0,0,3,1966,0,98002,176250,1
2003,4319200505,5,1,1710,9100,1.5,0,0,3,1926,0,98126,560000,1
2004,1426049083,3,2.5,2760,11287,2,0,3,2,1991,0,98028,830000,3
2005,7795400046,2,1,1350,10096,1,0,2,3,1952,0,98045,276900,1
2006,1337800045,3,1.75,1660,4800,2,0,0,2,1906,2014,98112,625000,1
2007,2207500695,4,2.5,2960,4760,2,0,0,2,1900,0,98102,1020000,2
2008,1112000125,1,1,1090,8750,1,0,0,3,1924,0,98118,540111,1
2009,2472930270,3,2.5,3110,9015,2,0,0,2,1990,0,98058,485000,2
2010,5651500140,3,2,1380,7476,1,0,0,2,1989,0,98001,272000,1
2011,7203102080,2,1,1290,3140,2,0,0,2,2008,0,98053,305000,1
2012,3626500045,3,2.5,1980,13964,1,0,0,4,1959,0,98040,760000,1
2013,3226049117,2,1,870,6126,1,0,0,3,1938,0,98125,387500,1
2014,6699940140,4,2.5,2470,5015,2,0,0,2,2004,0,98038,352000,2
2015,7702600160,3,1.75,2140,40098,1,0,0,4,1950,0,98058,507000,2
2016,5379804730,3,1,770,9750,1,0,0,2,1941,0,98188,156000,1
2017,3383900058,3,3.25,1490,857,3,0,0,2,2001,0,98102,580000,2
2018,629600030,4,2.5,2510,35020,1,0,0,3,1977,0,98075,630000,2
2019,1823049171,5,1.5,1950,9000,1,0,0,2,1964,0,98146,275000,1
2020,3760500516,5,4,3600,14720,1,0,2,4,1960,0,98034,835000,2
2021,2641400160,4,2.5,2380,7850,2,0,0,2,1995,0,98055,340000,2
2022,534000075,2,1,720,6687,1,0,0,2,1942,0,98117,329350,1
2023,3892500070,3,3.5,4070,26000,2,0,0,2,1991,0,98033,1480000,3
2024,224069084,3,1,1250,150117,1,0,0,2,1975,0,98075,475000,1
2025,2767600400,3,2.25,2190,2416,3,0,0,2,2014,0,98117,719950,2
2026,5347200160,1,1,810,2451,1,0,0,4,1941,0,98126,235000,1
2027,9553200125,3,1.5,2440,5750,1,0,0,2,1939,0,98115,875000,2
2028,5379804888,4,1.75,1740,9150,1,0,0,2,1974,0,98188,380000,1
2029,421079105,3,2.25,1480,97138,1.5,0,0,2,1984,0,98010,325000,1
2030,4215250030,4,2.5,2120,57050,2,0,0,2,1989,0,98072,475000,2
2031,2420069017,1,1,900,4368,1,0,0,4,1915,1950,98022,152900,1
2032,2414600400,2,2,1190,7570,1,0,0,2,1939,0,98146,210000,1
2033,2461900510,4,1,1010,6000,1,0,0,2,1925,0,98136,350000,1
2034,7695500200,3,2.5,2100,17882,2,0,0,3,1985,0,98059,505000,2
2035,251200200,4,2.25,2020,8424,1,0,0,3,1979,0,98034,464900,1
